ID,POIID,Distance
5084719,POI3,505.87294153259666
5084757,POI1,251.66809158464613
5084763,POI3,15.658667745147573
5084823,POI4,804.8008022002685
5084859,POI3,534.8989649763975
5084891,POI3,6.6454096698419365
5084949,POI3,517.403105491371
5085001,POI3,580.6981184869863
5085025,POI1,281.6836093987817
5085051,POI1,10.746858695678688
5085126,POI3,556.85769417507
5085149,POI3,6.6454096698419365
5085153,POI3,534.8989649763975
5085230,POI1,279.8232450880142
5085289,POI1,270.38494254023504
5085353,POI3,492.5333200844163
5085436,POI3,46.18512592651753
5085527,POI3,46.18512592651753
5085577,POI3,277.74205687316714
5085640,POI3,845.6750365816498
5085849,POI1,11.787141911503893
5085869,POI3,27.498583582111998
5085900,POI1,5.416846823637628
5085955,POI3,830.3018286332347
5086214,POI1,272.07444697562806
5086299,POI1,288.2503262245948
5086525,POI3,674.3991122345761
5086636,POI1,1.7394473084673916
5086683,POI1,25.117908891845524
5086753,POI3,523.0941867433635
5086769,POI1,145.27423278302336
5086779,POI1,277.0699483388672
5086865,POI3,501.2315236070803
5086914,POI3,20.414017340441188
5086921,POI1,293.67825854831915
5086993,POI1,275.90539591197387
5087083,POI1,275.8406643288444
5087115,POI1,274.79744409909983
5087127,POI1,174.19390787739658
5087174,POI3,496.51253979513064
5087246,POI3,491.8222673734225
5087344,POI1,279.8232450880142
5087420,POI1,268.1358456484781
5087448,POI1,431.84362426971
5087454,POI1,26.169692658297407
5087531,POI1,11.787141911503893
5087554,POI3,670.8839327584822
5087596,POI3,530.0679128390136
5087672,POI3,1226.4778574539964
5087720,POI3,1228.5762695462904
5087815,POI1,10.005315682683777
5087820,POI3,497.0949481931829
5087862,POI3,487.2297700105084
5087990,POI3,1228.5762695462904
5088005,POI3,505.2227878930584
5088092,POI1,285.1113295980591
5088130,POI1,283.52664009448813
5088228,POI3,675.7481451270384
5088300,POI3,675.7481451270384
5088428,POI3,9.460927196341649
5088500,POI1,14.745752879306648
5088525,POI3,834.2086715102404
5088575,POI1,22.087278053922176
5088646,POI3,590.2189157995682
5088705,POI1,5.416846823637628
5088801,POI1,378.4040249787556
5088896,POI3,590.2189157995682
5088950,POI3,504.46446273194306
5088998,POI3,507.1749434252697
5089079,POI1,16.710413273422294
5089162,POI3,510.6255508028321
5089164,POI1,288.88424938320674
5089316,POI3,8.680349209216432
5089338,POI3,503.7232841642526
5089439,POI1,5.344608683058754
5089489,POI1,288.88424938320674
5089585,POI3,514.9832625316021
5089630,POI1,279.63926651086297
5089732,POI3,497.0522591924869
5089855,POI3,4.853819444312457
5089952,POI1,10.250533390817349
5090033,POI3,498.6742388480246
5090087,POI3,7.096559623212228
5090207,POI3,504.93271649626234
5090248,POI1,288.88424938320674
5090320,POI3,569.6477373989126
5090404,POI3,2.858860506700472
5090437,POI3,2.858860506700472
5090468,POI1,377.48840266423974
5090553,POI1,5.344608683058754
5090586,POI1,285.1801382290921
5090685,POI3,542.9702047920961
5090769,POI3,594.7095447189165
5090812,POI3,594.7095447189165
5090858,POI1,11.787141911503893
5090954,POI1,377.48840266423974
5091006,POI3,502.457711434769
5091068,POI3,839.3511438226404
5091122,POI1,433.89786395378695
5091173,POI1,21.502644449126663
5091180,POI3,506.11746467109606
5091200,POI1,285.03151654104147
5091261,POI3,511.48695361654654
5091343,POI3,502.457711434769
5091387,POI1,10.250533390817349
5091408,POI3,840.7534890680172
5091503,POI1,251.66809158464613
5091513,POI1,272.73092732954643
5091515,POI1,270.38494254023504
5091566,POI3,532.6132760663377
5091636,POI3,495.8401407453341
5091661,POI1,273.6552970863318
5091690,POI3,496.34922110136324
5091786,POI1,79.75667255643431
5091831,POI1,277.8546078821616
5091856,POI1,296.6327045469815
5091914,POI1,11.282212598445241
5092015,POI1,269.4244657430633
5092067,POI1,293.67825854831915
5092070,POI3,1.4393679114396092
5092157,POI1,11.282212598445241
5092161,POI3,496.34922110136324
5092246,POI1,198.90706847924633
5092257,POI1,279.8232450880142
5092320,POI1,273.6552970863318
5092413,POI1,293.67825854831915
5092451,POI3,19.050226255766763
5092468,POI1,6.7337453349441265
5092486,POI3,503.7275302843556
5092487,POI1,282.17681687853525
5092507,POI3,675.7481451270384
5092541,POI1,273.4443837463602
5092659,POI3,675.7481451270384
5092725,POI3,508.0702112490697
5092818,POI1,272.07444697562806
5092860,POI1,5.416846823637628
5092881,POI3,591.7627511776319
5092919,POI1,271.7237163007506
5092957,POI1,430.18280478265063
5093028,POI3,503.7275302843556
5093158,POI3,503.61888975209223
5093182,POI3,599.3475472523867
5093256,POI3,598.8410687135221
5093315,POI3,507.5901725237495
5093366,POI1,886.0701602694915
5093371,POI3,523.413170820768
5093389,POI3,532.8249368387095
5093391,POI1,10.009874553424366
5093467,POI1,808.2504371688101
5093496,POI3,508.89741097902026
5093560,POI1,5.416846823637628
5093588,POI3,501.60853943532896
5093656,POI3,536.874099019427
5093729,POI3,489.15001327159575
5093844,POI1,12.098230375213417
5093912,POI1,829.5435525207439
5094003,POI3,501.60853943532896
5094076,POI1,275.8406643288444
5094157,POI3,829.4213435067612
5094313,POI3,512.1019825243789
5094399,POI3,502.6455016323314
5094497,POI3,507.1749434252697
5094500,POI1,270.17247692936604
5094575,POI3,531.5673359549376
5094587,POI4,278.36322280052826
5094666,POI1,796.0935173828698
5094700,POI1,273.0281519760586
5094701,POI3,224.56545711961374
5094788,POI1,298.3854841059005
5094847,POI1,5.1034456407312225
5095010,POI1,284.2568226792928
5095075,POI1,269.51691382220037
5095117,POI1,96.88026983195864
5095178,POI1,277.9884016464249
5095224,POI3,328.021032883013
5095315,POI1,5.1034456407312225
5095386,POI1,273.8144943883066
5095478,POI3,8.57460167768519
5095516,POI3,2.858860506700472
5095577,POI1,277.9884016464249
5095593,POI1,8.435360951872317
5095594,POI3,504.5278387448123
5095638,POI1,276.65523206380016
5095703,POI1,281.1717010833947
5095840,POI1,279.8232450880142
5095919,POI3,185.42519053189773
5095997,POI3,2.858860506700472
5096086,POI1,699.5852844468332
5096139,POI1,277.9884016464249
5096177,POI1,277.9884016464249
5096204,POI1,279.8232450880142
5096227,POI3,517.403105491371
5096231,POI1,171.80316059857867
5096280,POI3,185.42519053189773
5096287,POI3,519.3899381734843
5096296,POI3,839.2393067655212
5096385,POI1,281.00090732292574
5096407,POI3,518.3571169790281
5096454,POI3,504.46446273194306
5096511,POI1,31.37321467526348
5096570,POI3,566.0771521060294
5096633,POI1,288.88424938320674
5096691,POI1,31.908109909678057
5096722,POI1,5.344608683058754
5096738,POI1,11.866883315491142
5096845,POI1,272.07444697562806
5096891,POI3,537.3758902285525
5096901,POI3,166.922544616187
5096958,POI3,513.5573437005789
5097049,POI1,298.3854841059005
5097139,POI1,5.416846823637628
5097159,POI1,31.908109909678057
5097171,POI3,566.0771521060294
5097210,POI3,535.3775862489452
5097265,POI1,288.88424938320674
5097299,POI1,11.744006229785205
5097392,POI3,526.0300787440125
5097405,POI1,277.47231401827986
5097469,POI1,5.416846823637628
5097490,POI3,512.5636495077318
5097550,POI3,503.64586837453805
5097592,POI1,15.629890824782363
5097624,POI1,299.1228640933231
5097653,POI3,503.7275302843556
5097745,POI1,271.7237163007506
5097795,POI3,269.7406912064589
5097853,POI3,515.0289145469694
5097913,POI1,282.6628457525736
5097933,POI3,533.3646086669135
5097974,POI1,75.28586727366493
5098070,POI3,588.2795752836279
5098142,POI3,15.658667745147573
5098151,POI3,4.853819444312457
5098225,POI1,278.463641124794
5098243,POI3,1173.411950933174
5098287,POI1,906.6811921586562
5098332,POI1,285.1801382290921
5098411,POI3,543.7619035267015
5098428,POI3,505.6226237891173
5098436,POI1,285.1801382290921
5098440,POI1,10.746858695678688
5098491,POI3,520.7477983449267
5098536,POI1,11.330156949003927
5098592,POI1,12.098230375213417
5098679,POI3,597.5126024009461
5098706,POI1,10.806717008503187
5098727,POI3,496.34922110136324
5098756,POI1,96.88026983195864
5098844,POI3,548.1718319806574
5099008,POI3,671.5610518418072
5099051,POI1,277.9884016464249
5099094,POI1,278.463641124794
5099148,POI1,6.56983469054335
5099286,POI1,277.9884016464249
5099368,POI1,8.486086486455463
5099411,POI1,11.744006229785205
5099436,POI1,251.66809158464613
5099499,POI3,1.3899867669811141
5099565,POI1,819.1351079153885
5099638,POI3,503.9689777456183
5099656,POI1,13.31777727357833
5099659,POI1,10.746858695678688
5099690,POI3,533.4701640672706
5099698,POI1,793.825524030881
5099772,POI3,20.84018967240091
5099812,POI1,271.7237163007506
5099831,POI1,284.2568226792928
5099861,POI3,20.84018967240091
5099925,POI1,273.3301645311403
5099943,POI3,586.125075835175
5100029,POI1,277.9884016464249
5100060,POI3,537.0983954270517
5100137,POI3,512.1019825243789
5100138,POI3,526.0300787440125
5100144,POI1,489.6566046624369
5100216,POI1,5.4004406470776205
5100244,POI3,6.442316669286852
5100342,POI1,6.823703547851739
5100472,POI3,835.1729098141858
5100537,POI3,528.5046202081787
5100586,POI3,460.1388066136379
5100724,POI1,277.1247738558909
5100808,POI3,503.7232841642526
5100809,POI3,9.19793505809791
5100870,POI3,9.19793505809791
5100879,POI1,11.866883315491142
5100930,POI3,502.6455016323314
5100968,POI3,581.5656976957637
5101063,POI3,543.0038290848298
5101153,POI3,504.46446273194306
5101240,POI3,504.46446273194306
5101333,POI1,271.7237163007506
5101427,POI1,315.3739265780382
5101429,POI3,573.2728103037383
5101482,POI1,296.28585773325733
5101564,POI1,315.3739265780382
5101695,POI3,27.498583582111998
5101737,POI1,11.282212598445241
5101775,POI1,284.7117970395113
5101816,POI1,272.07444697562806
5101891,POI3,503.7232841642526
5102010,POI1,284.7117970395113
5102067,POI1,430.18280478265063
5102099,POI1,270.38494254023504
5102191,POI3,544.6513133001247
5102277,POI1,275.90539591197387
5102382,POI3,2.858860506700472
5102452,POI3,2.858860506700472
5102590,POI3,9.460927196341649
5102613,POI1,430.18280478265063
5102701,POI1,253.35905393249837
5102769,POI3,595.620647967634
5102825,POI1,490.13561679830735
5102917,POI1,5.3972569923421885
5103016,POI3,4.055559738299142
5103021,POI1,97.11200892127997
5103096,POI1,430.18280478265063
5103147,POI1,273.6552970863318
5103264,POI1,271.7237163007506
5103348,POI1,378.4040249787556
5103442,POI1,161.7803308716841
5103508,POI1,277.0133529465951
5103531,POI1,281.82796023814177
5103552,POI3,21.56568872228079
5103623,POI1,378.30255320218515
5103721,POI1,275.90539591197387
5103797,POI1,378.30255320218515
5103862,POI1,139.0081211793906
5103981,POI1,1188.018161924017
5104012,POI1,804.9744873173505
5104086,POI3,514.2633575883111
5104165,POI3,490.1215978261193
5104167,POI1,11.866883315491142
5104270,POI3,264.60180346333647
5104286,POI3,2.858860506700472
5104288,POI3,505.87294153259666
5104363,POI3,166.6233725487853
5104448,POI3,166.6233725487853
5104549,POI1,22.086629868108766
5104569,POI1,251.66809158464613
5104661,POI3,504.3843273377191
5104747,POI1,480.4640474581273
5104842,POI3,491.8222673734225
5105015,POI3,516.0903406186962
5105112,POI3,15.658667745147573
5105172,POI3,832.2797297388113
5105209,POI3,514.2393004205684
5105257,POI3,9.460927196341649
5105299,POI3,471.8425829336715
5105456,POI3,523.5515085552103
5105533,POI3,603.1572761721927
5105559,POI3,507.1749434252697
5105597,POI1,277.47231401827986
5105661,POI1,298.42297882185227
5105683,POI3,543.0038290848298
5105704,POI1,273.33306319284094
5105769,POI3,491.17722743496216
5105788,POI1,4.0449950394223695
5105845,POI3,551.9568593303272
5105896,POI3,24.36112749059012
5105978,POI1,281.00090732292574
5106010,POI1,814.9495872035955
5106022,POI1,290.06345905926844
5106100,POI1,797.9897167096781
5106124,POI3,2.205052563700593
5106126,POI1,273.33306319284094
5106221,POI3,532.9665928551243
5106290,POI3,505.98744154177905
5106331,POI1,280.6437484188149
5106379,POI1,280.6437484188149
5106485,POI1,433.6376291725366
5106591,POI3,9.460927196341649
5106678,POI1,8.943148350280097
5106714,POI1,5.416846823637628
5106791,POI3,516.04471098393
5106841,POI3,525.3820961338536
5106906,POI1,318.3485524993082
5106953,POI3,525.3820961338536
5106966,POI3,168.2201564491529
5107062,POI4,70.16898709859953
5107149,POI1,817.7698708187032
5107189,POI3,591.5603298000057
5107231,POI1,254.28371675919527
5107248,POI1,281.82796023814177
5107260,POI3,230.91237941164462
5107321,POI3,123.77698698499906
5107398,POI1,289.246798080372
5107471,POI1,267.3101406397975
5107532,POI1,284.9632411624429
5107559,POI1,11.787141911503893
5107633,POI3,503.6889011678685
5107634,POI3,767.9988771207429
5107675,POI3,170.83010699220375
5107738,POI3,170.83010699220375
5107821,POI1,253.45148277771747
5107869,POI1,284.7117970395113
5107880,POI1,279.67363029726664
5107976,POI3,526.1741989124179
5108018,POI1,377.9484819173109
5108090,POI1,127.71084355192109
5108179,POI3,459.6975985534058
5108284,POI3,8.090821504315318
5108291,POI3,547.8772685732938
5108310,POI3,508.4827813631055
5108404,POI1,1328.6208125224448
5108434,POI1,11.744006229785205
5108529,POI1,8.318744569681717
5108542,POI3,2.858860506700472
5108564,POI1,90.74647297588358
5108660,POI1,829.5254831898834
5108730,POI1,285.34791115963344
5108776,POI1,10.250533390817349
5108821,POI3,512.8693197925382
5108840,POI3,517.352473030228
5108842,POI3,510.3199207439681
5108993,POI1,12.858574928251706
5109052,POI1,285.34791115963344
5109111,POI3,20.84018967240091
5109155,POI3,124.13706703968118
5109201,POI3,11.242983482844732
5109249,POI3,487.37186700602217
5109324,POI3,530.7200278017184
5109345,POI3,20.84018967240091
5109410,POI3,511.9730466180616
5109508,POI1,285.03151654104147
5109582,POI3,556.85769417507
5109591,POI3,8.819979905044947
5109751,POI3,523.0941867433635
5109891,POI3,20.84018967240091
5109946,POI3,543.7619035267015
5110029,POI3,11.242983482844732
5110118,POI1,277.1247738558909
5110130,POI3,537.0983954270517
5110137,POI3,527.2892446883714
5110170,POI3,485.73428555743294
5110224,POI3,504.93271649626234
5110265,POI3,574.3042018627652
5110268,POI3,546.209773835953
5110297,POI3,490.16584924889673
5110391,POI3,517.3546461374877
5110438,POI1,433.89786395378695
5110517,POI3,507.4100641838728
5110543,POI3,528.5046202081787
5110610,POI3,757.8476724743814
5110684,POI3,503.0944150847328
5110715,POI3,509.4800438544519
5110778,POI3,489.3602081222756
5110802,POI1,13.783309686632254
5110817,POI1,284.23237415933147
5110835,POI3,509.01854335566475
5110867,POI3,490.6981079686095
5110955,POI3,490.6981079686095
5111054,POI3,533.3646086669135
5111070,POI3,490.6981079686095
5111126,POI3,547.4609126404453
5111161,POI3,569.3225236796177
5111226,POI3,504.46446273194306
5111276,POI3,486.8911580661112
5111336,POI3,574.7565039488518
5111396,POI3,499.18701328529966
5111410,POI3,503.9689777456183
5111453,POI3,533.3646086669135
5111579,POI3,10.720957378292525
5111666,POI3,3.4278521593631526
5111699,POI3,4.844460322098889
5111756,POI3,443.9763605114473
5111758,POI3,495.4375044956862
5111848,POI3,427.28273960443835
5111933,POI3,399.13738440307736
5112013,POI3,487.4469219453891
5112092,POI1,292.58197124673643
5112127,POI3,533.3646086669135
5112148,POI3,591.7627511776319
5112180,POI3,533.3646086669135
5112202,POI3,507.1749434252697
5112234,POI3,507.1749434252697
5112249,POI1,298.3854841059005
5112273,POI1,11.151614449694842
5112293,POI1,815.1854238972193
5112379,POI1,97.39444138706422
5112417,POI1,480.7344500350864
5112473,POI1,5.344608683058754
5112529,POI1,9.95433669072648
5112555,POI1,3.1349441618418132
5112594,POI3,457.75126217242007
5112598,POI1,5.552901797534893
5112667,POI1,10.993942158604334
5112680,POI1,815.1854238972193
5112747,POI3,504.46446273194306
5112821,POI3,166.15971631385648
5112875,POI1,11.151614449694842
5112918,POI1,8.573651172707162
5112981,POI1,273.4443837463602
5113101,POI1,1188.018161924017
5113139,POI1,272.73092732954643
5113151,POI3,398.41512184860363
5113400,POI3,525.7943696325177
5113418,POI1,893.065977447657
5113492,POI3,492.72822621019793
5113514,POI1,5.464542638728522
5113532,POI3,160.6140594730872
5113558,POI3,505.72820877030165
5113568,POI1,522.1110278414847
5113598,POI3,9.438037593378297
5113669,POI1,272.73092732954643
5113699,POI3,7.096559623212228
5113700,POI1,282.6628457525736
5113707,POI3,528.9337177796294
5113747,POI3,15.658667745147573
5113804,POI3,526.635600094437
5113886,POI1,799.7765138605157
5113954,POI3,7.096559623212228
5113962,POI1,480.7344500350864
5114029,POI3,15.658667745147573
5114097,POI3,9.165852051141846
5114118,POI1,803.1629590104767
5114200,POI1,0.7231998197859705
5114301,POI1,1.7394473084673916
5114334,POI3,461.99512937156834
5114435,POI3,461.99512937156834
5114509,POI3,510.8910148020853
5114562,POI3,503.9689777456183
5114582,POI3,503.9689777456183
5114653,POI1,285.1113295980591
5114736,POI3,835.6975200402494
5114821,POI3,166.6233725487853
5114899,POI3,166.6233725487853
5114917,POI3,185.42519053189773
5115024,POI3,504.8067208538025
5115105,POI3,106.3183748600653
5115203,POI1,12.27080662223792
5115267,POI3,4.853819444312457
5115336,POI1,22.082829004406083
5115412,POI1,6.823703547851739
5115460,POI3,527.3133563338343
5115485,POI3,504.8067208538025
5115500,POI3,533.3646086669135
5115570,POI3,482.0971261665235
5115575,POI3,504.46446273194306
5115648,POI1,32.07739475361665
5115732,POI3,502.6455016323314
5115800,POI3,523.0941867433635
5115840,POI1,480.7344500350864
5115936,POI3,525.1637422260683
5115994,POI3,485.381702474944
5116113,POI3,504.8067208538025
5116186,POI1,480.7344500350864
5116251,POI3,501.2315236070803
5116270,POI3,501.2315236070803
5116343,POI3,9.460927196341649
5116351,POI3,566.0771521060294
5116360,POI3,2.858860506700472
5116405,POI1,11.330271302948733
5116457,POI3,507.1749434252697
5116479,POI3,551.9442102826606
5116550,POI1,291.6601334444327
5116603,POI3,492.77132153968125
5116644,POI3,490.16584924889673
5116787,POI3,277.5378930537656
5116921,POI3,277.5378930537656
5116994,POI3,277.5378930537656
5117054,POI3,277.5378930537656
5117150,POI3,497.4457958615618
5117175,POI1,271.7237163007506
5117237,POI1,3.4505580371687343
5117241,POI3,509.5854831131686
5117284,POI3,506.3284362282117
5117362,POI1,3.4505580371687343
5117393,POI1,6.522267774046429
5117499,POI1,5.1034456407312225
5117593,POI1,10.993942158604334
5117644,POI1,4.394500202489501
5117680,POI3,673.3328329702291
5117700,POI3,163.01963168434378
5117859,POI1,267.7503709625691
5117948,POI3,509.5854831131686
5118036,POI3,503.89973308277484
5118088,POI1,469.7232426727429
5118183,POI1,272.07444697562806
5118269,POI1,279.4649002371474
5118281,POI1,803.5138908700258
5118295,POI1,13.414178429533633
5118352,POI1,335.4960340577779
5118358,POI3,226.50806587846066
5118444,POI1,279.4649002371474
5118492,POI3,586.5356373091668
5118512,POI3,1227.7891638659885
5118541,POI3,523.7652807175315
5118565,POI3,822.6976762772284
5118602,POI3,22.504610378531233
5118724,POI1,547.0503819096784
5118899,POI3,229.84915649896854
5118919,POI3,13.828953299226413
5118925,POI3,507.1749434252697
5118988,POI3,677.3096549572074
5119060,POI1,14.943991459161024
5119099,POI3,573.2728103037383
5119141,POI1,72.8523700480094
5119199,POI1,11.787141911503893
5119202,POI3,502.457711434769
5119271,POI3,90.92209478761077
5119331,POI3,10.427513997846864
5119413,POI3,22.504610378531233
5119466,POI1,10.250533390817349
5119489,POI3,516.0903406186962
5119498,POI3,3.550396397432335
5119528,POI3,517.3546461374877
5119622,POI3,580.4127402865989
5119642,POI3,1409.1501310812855
5119736,POI1,488.14552623780344
5119827,POI3,580.4127402865989
5119900,POI3,505.72820877030165
5119918,POI3,767.9988771207429
5119926,POI3,832.955904477665
5120043,POI3,165.09708493417784
5120060,POI1,284.2568226792928
5120160,POI1,11.866883315491142
5120230,POI3,505.72820877030165
5120242,POI1,8.943148350280097
5120303,POI1,10.746858695678688
5120378,POI4,60.5234429968426
5120513,POI1,10.250533390817349
5120607,POI1,5.416846823637628
5120748,POI1,15.96134409923931
5120811,POI3,500.1757613513751
5120837,POI3,671.3532920706175
5120909,POI1,21.502644449126663
5120983,POI3,498.5636246326837
5121081,POI1,11.083115236913654
5121134,POI1,21.502644449126663
5121141,POI1,5.318771959036001
5121215,POI1,275.8406643288444
5121308,POI1,480.7331830682443
5121403,POI1,3.7284730602706957
5121482,POI3,154.78593598876859
5121505,POI1,8.318744569681717
5121507,POI3,505.20425332938373
5121583,POI1,270.17247692936604
5121616,POI3,264.60180346333647
5121637,POI1,282.6628457525736
5121663,POI3,495.4640139371697
5121687,POI3,502.6455016323314
5121779,POI3,491.8222673734225
5121807,POI3,485.73428555743294
5121860,POI1,547.0503819096784
5121945,POI1,288.1824440104291
5121952,POI3,491.8222673734225
5122033,POI3,838.9017066032828
5122155,POI1,283.52664009448813
5122267,POI1,288.1824440104291
5122358,POI1,5.344608683058754
5122397,POI1,79.30293521502976
5122425,POI1,271.7237163007506
5122495,POI1,797.9897167096781
5122520,POI3,2.8885606948773987
5122607,POI1,271.7237163007506
5122692,POI3,517.3546461374877
5122771,POI1,271.7237163007506
5122951,POI1,271.7237163007506
5123028,POI3,501.72710501407914
5123125,POI3,536.026271360239
5123137,POI1,816.4014686697792
5123220,POI3,9.460927196341649
5123223,POI3,501.817624934018
5123272,POI1,4.0449950394223695
5123285,POI1,817.5722836639252
5123288,POI1,9.79775203703728
5123309,POI1,427.14068295521236
5123398,POI3,594.6146644257154
5123426,POI1,96.88026983195864
5123517,POI1,489.4079088667706
5123592,POI3,507.92591183330273
5123682,POI1,1.7394473084673916
5123699,POI3,232.20501060968263
5123739,POI3,232.20501060968263
5123890,POI1,6.823703547851739
5124032,POI3,487.0592615515751
5124061,POI3,40.09419871577997
5124142,POI3,40.09419871577997
5124210,POI3,20.414017340441188
5124236,POI1,31.908109909678057
5124304,POI3,666.8858841035166
5124328,POI3,526.0300787440125
5124351,POI3,546.209773835953
5124441,POI1,480.7331830682443
5124531,POI1,11.642412712803852
5124617,POI1,161.70302580904385
5124670,POI1,290.06345905926844
5124712,POI1,149.4195364685323
5124763,POI1,6.823703547851739
5124798,POI3,179.96905751048712
5124937,POI1,1.7394473084673916
5125069,POI1,277.2030063343115
5125146,POI3,566.0771521060294
5125212,POI1,131.00633537337814
5125220,POI1,284.7117970395113
5125226,POI3,504.0656642319901
5125253,POI3,505.87294153259666
5125305,POI1,292.16950648355305
5125333,POI1,131.00633537337814
5125428,POI1,282.9551717288141
5125448,POI1,273.8144943883066
5125509,POI3,504.6226622417984
5125550,POI3,536.0492881289831
5125690,POI3,561.3548200065104
5125789,POI1,288.88424938320674
5125875,POI1,277.0133529465951
5125913,POI1,79.75667255643431
5125955,POI1,97.11200892127997
5125961,POI1,145.89838023580887
5126035,POI1,270.9479453249771
5126121,POI1,277.30938543480977
5126165,POI1,275.624266516311
5126245,POI1,11.744006229785205
5126304,POI3,499.18701328529966
5126377,POI3,12.858756035001294
5126425,POI3,585.6157907531998
5126452,POI1,276.85164996393434
5126459,POI1,13.545641164424444
5126503,POI1,820.5609798666414
5126567,POI1,285.1113295980591
5126664,POI1,282.57373061547474
5126754,POI1,14.719544420924683
5126824,POI3,509.89212385168906
5126827,POI1,354.8637395215885
5127062,POI1,282.6628457525736
5127169,POI3,505.72820877030165
5127296,POI3,509.89212385168906
5127317,POI1,14.121063613189948
5127354,POI1,480.7344500350864
5127373,POI1,480.7344500350864
5127396,POI3,17.26615830205411
5127495,POI3,569.6477373989126
5127552,POI1,0.7231998197859705
5127629,POI1,280.3867161909823
5127913,POI1,6.7337453349441265
5127952,POI1,277.10506859410856
5128051,POI1,820.5609798666414
5128171,POI3,509.79551757175415
5128216,POI1,272.73092732954643
5128236,POI1,275.00902959863373
5128320,POI1,281.06821010166516
5128340,POI1,273.6552970863318
5128428,POI1,12.97765981252418
5128477,POI3,515.5118322413136
5128574,POI1,120.904800955379
5128638,POI1,4.164489601533883
5128711,POI1,34.15049421653949
5128806,POI1,279.67363029726664
5128857,POI1,279.67363029726664
5128922,POI1,279.67363029726664
5129007,POI1,273.6552970863318
5129012,POI3,532.9665928551243
5129014,POI1,142.63889879976344
5129084,POI3,0.9122760946908938
5129125,POI1,276.65523206380016
5129179,POI1,275.90539591197387
5129212,POI1,121.108843460267
5129235,POI1,275.90539591197387
5129282,POI3,53.15456496045627
5129306,POI4,66.85309882797482
5129336,POI1,143.9401668959844
5129496,POI1,877.6031271383787
5129554,POI1,1226.0283073566086
5129620,POI1,1.7394473084673916
5129671,POI1,284.97563201348015
5129758,POI1,143.23494449436325
5129796,POI3,469.55741577765764
5129975,POI3,530.9734514060614
5130123,POI3,15.658667745147573
5130148,POI3,144.2956771175035
5130437,POI3,1231.6557042597483
5130450,POI1,279.8232450880142
5130639,POI3,236.5652760932299
5130688,POI3,508.0702112490697
5130726,POI1,271.7237163007506
5130807,POI1,514.0266976338917
5130871,POI1,820.5609798666414
5130960,POI1,283.52664009448813
5131034,POI1,484.4594783338217
5131126,POI3,9.460927196341649
5131177,POI3,591.5603298000057
5131223,POI1,12.516286292543503
5131241,POI3,471.89365777384364
5131271,POI1,726.7144058963248
5131330,POI3,546.209773835953
5131418,POI3,504.46446273194306
5131452,POI1,271.7237163007506
5131549,POI1,79.30293521502976
5131584,POI3,547.518991182186
5131680,POI3,502.6877452487099
5131713,POI1,5.710725322153546
5131858,POI4,153.20560997789278
5131982,POI3,496.34922110136324
5132011,POI1,96.88026983195864
5132080,POI4,275.38445592210263
5132091,POI1,298.3854841059005
5132131,POI1,11.744006229785205
5132153,POI3,528.5046202081787
5132190,POI1,9.210805772400542
5132223,POI3,508.4823205450725
5132304,POI3,507.90963081444465
5132397,POI1,5.710725322153546
5132461,POI4,72.17888088449551
5132483,POI1,11.642412712803852
5132589,POI1,0.7231998197859705
5132682,POI1,11.151614449694842
5132712,POI1,13.849496653416091
5132831,POI3,503.61888975209223
5132864,POI3,503.61888975209223
5132962,POI1,9.95433669072648
5132984,POI1,275.8406643288444
5132989,POI1,11.744006229785205
5133087,POI1,288.88424938320674
5133141,POI3,160.6140594730872
5133175,POI3,528.5046202081787
5133257,POI3,528.5046202081787
5133342,POI1,11.744006229785205
5133362,POI1,289.3663381048805
5133387,POI3,496.34922110136324
5133477,POI1,282.8076491572983
5133661,POI1,480.7344500350864
5133792,POI1,6.823703547851739
5133905,POI1,480.7344500350864
5133967,POI3,597.5126024009461
5134036,POI1,470.9508225898136
5134145,POI1,282.57373061547474
5134224,POI3,597.5126024009461
5134310,POI1,488.6065480285556
5134320,POI3,452.59875740248117
5134482,POI1,694.3822594140804
5134505,POI3,458.9743785237689
5134576,POI1,849.6500257958171
5134672,POI1,279.8232450880142
5134809,POI3,591.5603298000057
5134878,POI3,597.5126024009461
5135012,POI1,0.8641377581562109
5135053,POI3,498.5649772969391
5135238,POI3,544.6513133001247
5135304,POI4,68.99280548162733
5135327,POI4,255.37469472756476
5135418,POI1,1.6613398465066638
5135454,POI1,271.7237163007506
5135512,POI1,5.3972569923421885
5135628,POI1,11.958404868760582
5135706,POI1,13.135134232888028
5135868,POI1,11.958404868760582
5135874,POI1,14.733677797475092
5135951,POI1,13.839590327575802
5136083,POI1,31.37321467526348
5136191,POI1,120.904800955379
5136339,POI1,272.07444697562806
5136435,POI3,569.6477373989126
5136594,POI1,15.237724944251148
5136743,POI1,294.82914377904535
5136825,POI3,496.34922110136324
5136842,POI3,496.34922110136324
5136908,POI3,1.4393679114396092
5136915,POI1,431.84362426971
5136934,POI3,591.7387715544205
5136960,POI3,1.4393679114396092
5137010,POI3,496.34922110136324
5137103,POI1,431.84362426971
5137145,POI1,292.580526854822
5137161,POI1,7.068029784540007
5137188,POI1,31.908109909678057
5137266,POI1,285.1113295980591
5137317,POI1,285.03151654104147
5137342,POI1,272.73092732954643
5137359,POI3,535.3775862489452
5137416,POI1,10.250533390817349
5137514,POI1,273.4443837463602
5137605,POI1,348.9391562137787
5137661,POI1,31.908109909678057
